time,source,dest,edge_rate
8.241206030150755,0,1,93.04731095506946
8.291457286432161,0,1,92.80892080790899
8.341708542713569,0,1,93.22357032970156
8.391959798994975,0,1,93.0530097091927
8.442211055276383,0,1,93.68736355665524
8.492462311557789,0,1,94.19627547891444
8.542713567839197,0,1,94.20265083172367
8.592964824120603,0,1,94.66410931441489
8.643216080402011,0,1,95.63489481457697
8.693467336683417,0,1,95.8539728239146
8.743718592964825,0,1,96.32667429364243
8.793969849246231,0,1,96.6411095195379
8.84422110552764,0,1,96.95408092153393
8.894472361809045,0,1,96.68713273152007
8.944723618090453,0,1,97.61247575794908
8.99497487437186,0,1,98.61889053112107
9.045226130653267,0,1,99.53299952862119
9.095477386934673,0,1,99.57865009883145
9.145728643216081,0,1,99.69657699204195
9.195979899497488,0,1,100.00395413719522
9.246231155778895,0,1,100.48337296416163
9.296482412060302,0,1,101.89114593122568
9.34673366834171,0,1,102.02207333945356
9.396984924623116,0,1,101.94274643662258
9.447236180904524,0,1,102.03004761294856
9.49748743718593,0,1,103.67981549367158
9.547738693467338,0,1,103.88974318651789
9.597989949748744,0,1,104.89037909148371
9.648241206030152,0,1,104.49611280485661
9.698492462311558,0,1,105.40315608363736
9.748743718592966,0,1,106.01884474817311
9.798994974874372,0,1,106.9664690889372
9.84924623115578,0,1,107.41221864301059
9.899497487437186,0,1,106.73482916424794
9.949748743718594,0,1,108.07015101767512
10.0,0,1,107.87428151380271
0.0,0,1,72.23306451709891
0.05025125628140704,0,1,71.20995378287867
0.10050251256281408,0,1,71.72240877985959
0.15075376884422112,0,1,71.69752924579701
0.20100502512562815,0,1,70.47928203660103
0.2512562814070352,0,1,71.14344832299581
0.30150753768844224,0,1,70.76279803872694
0.35175879396984927,0,1,71.19504435114176
0.4020100502512563,0,1,71.40190780452551
0.45226130653266333,0,1,71.65861361563347
0.5025125628140704,0,1,71.13866436344034
0.5527638190954774,0,1,71.2413108894354
0.6030150753768845,0,1,70.79530651983272
0.6532663316582915,0,1,71.40953913790655
0.7035175879396985,0,1,70.9701331909824
0.7537688442211056,0,1,71.12067870109206
0.8040201005025126,0,1,70.62003652434397
0.8542713567839196,0,1,71.40099881858632
0.9045226130653267,0,1,72.47060564723257
0.9547738693467337,0,1,70.91874829631308
1.0050251256281408,0,1,70.98551410470102
1.0552763819095479,0,1,71.49461563401984
1.105527638190955,0,1,71.57127745713919
1.155778894472362,0,1,71.19339479528495
1.206030150753769,0,1,71.40954534557906
1.256281407035176,0,1,71.98594612887315
1.306532663316583,0,1,71.67731811736756
1.35678391959799,0,1,71.92320384951319
1.407035175879397,0,1,70.89487611983101
1.4572864321608041,0,1,71.57158012742596
1.5075376884422111,0,1,71.64729669940252
1.5577889447236182,0,1,71.58189205411185
1.6080402010050252,0,1,70.99708486354646
1.6582914572864322,0,1,71.58614173595782
1.7085427135678393,0,1,71.34607603033233
1.7587939698492463,0,1,70.62358283347382
1.8090452261306533,0,1,71.22180594302837
1.8592964824120604,0,1,71.03231684296628
1.9095477386934674,0,1,71.36175956085803
1.9597989949748744,0,1,71.37337262874931
2.0100502512562817,0,1,71.68122382215353
2.0603015075376887,0,1,71.12854168150515
2.1105527638190957,0,1,72.07248071973174
2.1608040201005028,0,1,71.25864761640327
2.21105527638191,0,1,72.43111879424617
2.261306532663317,0,1,72.35412127318904
2.311557788944724,0,1,71.53335873066399
2.361809045226131,0,1,71.32298203500642
2.412060301507538,0,1,72.327927229158
2.462311557788945,0,1,72.75416136024056
2.512562814070352,0,1,71.53630079423485
2.562814070351759,0,1,72.80859832263351
2.613065326633166,0,1,71.76184578250876
2.663316582914573,0,1,72.25385833667075
2.71356783919598,0,1,72.25704316363203
2.763819095477387,0,1,71.8644309119862
2.814070351758794,0,1,72.76952663065661
2.864321608040201,0,1,72.26226946590461
2.9145728643216082,0,1,72.58684056446981
2.9648241206030153,0,1,73.02230905443109
3.0150753768844223,0,1,72.6924946374128
3.0653266331658293,0,1,72.52069742185095
3.1155778894472363,0,1,71.30871772173656
3.1658291457286434,0,1,72.1069063264707
3.2160804020100504,0,1,71.99134489778336
3.2663316582914574,0,1,71.43241655195924
3.3165829145728645,0,1,72.39380110155112
3.3668341708542715,0,1,73.34309083540457
3.4170854271356785,0,1,72.830229997932
3.4673366834170856,0,1,74.02649908326173
3.5175879396984926,0,1,73.01468750163211
3.5678391959798996,0,1,73.12095789217086
3.6180904522613067,0,1,72.65243357640666
3.6683417085427137,0,1,72.88293020689343
3.7185929648241207,0,1,72.62003272430272
3.7688442211055277,0,1,73.29866157104975
3.819095477386935,0,1,72.80911107653517
3.869346733668342,0,1,73.30411775418395
3.919597989949749,0,1,73.04555795685965
3.969849246231156,0,1,73.7767134886814
4.020100502512563,0,1,74.16871176291339
4.07035175879397,0,1,73.44857676902761
4.120603015075377,0,1,73.6951022563409
4.170854271356784,0,1,74.09503226293698
4.2211055276381915,0,1,74.55332312623014
4.2713567839195985,0,1,74.60653565257586
4.3216080402010055,0,1,74.33141413133394
4.371859296482413,0,1,74.73354909185414
